Año,Mes_Nombre,Programa_Base,Asignatura,Desaprobado,Total_Alumnos,Tasa_Desaprobados
2024,Abril,CARRERA DE ECONOMIA,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,4,0.0
2024,Abril,CARRERA DE ECONOMIA,ÉTICA PROFESIONAL Y CORPORATIVA,0,9,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I (70/30),1,1,1.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES II (70/30),0,10,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,DIDÁCTICA DE LAS CIENCIAS SOCIALES Y PRÁCTICA,0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EDUCACIÓN INCLUSIVA,0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EDUCACIÓN INCLUSIVA (70/30),0,5,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EVALUACIÓN EN ENTORNOS DE APRENDIZAJE VIRTUAL,0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,FONÉTICA,0,5,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,FONÉTICA (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INTRODUCCIÓN A LOS NEGOCIOS (70/30),0,9,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LINGÜÍSTICA GENERAL,0,5,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LINGÜÍSTICA GENERAL (70/30),0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,METODOLOGÍA DE LA INVESTIGACIÓN (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,MORFOSINTAXIS,1,14,0.0714
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,MÉTODOS DE ESTUDIO  (A DISTANCIA),2,9,0.2222
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,QUECHUA (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),1,14,0.0714
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,4,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I (70/30),2,5,0.4
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES II (70/30),1,17,0.0588
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,2,13,0.1538
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (70/30),0,26,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DE HABILIDADES PARA LA LECTOESCRITURA,0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DE LA EXPRESIÓN GRÁFICO-PLÁSTICA,0,11,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EDUCACIÓN INCLUSIVA (70/30),0,8,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EL CONECTIVISMO Y LOS CURSOS MASIVOS EN LÍNEA (70/30),0,8,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EVALUACIÓN EN ENTORNOS DE APRENDIZAJE VIRTUAL,0,4,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,FILOSOFÍA Y ÉTICA (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INFORMÁTICA APLICADA A LA EDUCACIÓN INICIAL Y PRÁCTICA,0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INICIACIÓN EN EL PENSAMIENTO LÓGICO MATEMÁTICO,0,24,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INICIACIÓN EN EL PENSAMIENTO LÓGICO MATEMÁTICO (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INTRODUCCIÓN A LOS NEGOCIOS (70/30),0,10,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,METODOLOGÍA DE LA INVESTIGACIÓN (70/30),0,19,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO  (A DISTANCIA),2,6,0.3333
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,QUECHUA (70/30),0,8,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),3,9,0.3333
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,4,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES I (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ACTIVIDADES II (70/30),0,3,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,APLICACIONES DIDÁCTICAS DE LA WEB,0,13,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,APLICACIONES DIDÁCTICAS DE LA WEB (70/30),0,5,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (A DISTANCIA),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CREACIÓN DE MATERIALES MULTIMEDIA Y ACTIVIDADES INTERACTIVAS (70/30),0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CÁLCULO I,0,11,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CÁLCULO II,0,4,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,DISEÑO DE PÁGINAS WEB Y PORTALES EDUCATIVOS,0,6,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EDUCACIÓN INCLUSIVA,0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EDUCACIÓN INCLUSIVA (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EL CONECTIVISMO Y LOS CURSOS MASIVOS EN LÍNEA (70/30),0,3,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EVALUACIÓN EN ENTORNOS DE APRENDIZAJE VIRTUAL,0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,FILOSOFÍA Y ÉTICA (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INTRODUCCIÓN A LOS NEGOCIOS (70/30),0,4,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,METODOLOGÍA DE LA INVESTIGACIÓN (70/30),1,4,0.25
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MÉTODOS DE ESTUDIO  (A DISTANCIA),2,6,0.3333
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,QUECHUA (70/30),0,12,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),0,11,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,2,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ACTIVIDADES I (70/30),1,2,0.5
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ACTIVIDADES II (70/30),2,7,0.2857
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,2,7,0.2857
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (70/30),0,16,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS (A DISTANCIA),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,DESARROLLO DE LA PSICOMOTRICIDAD EN PRIMARIA,0,9,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,DIDÁCTICA DE LA MATEMÁTICA ,0,13,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,EDUCACIÓN INCLUSIVA (70/30),1,7,0.1429
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,EL CONECTIVISMO Y LOS CURSOS MASIVOS EN LÍNEA (70/30),0,3,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,EVALUACIÓN EN ENTORNOS DE APRENDIZAJE VIRTUAL,0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,FILOSOFÍA Y ÉTICA (70/30),2,2,1.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,INTRODUCCIÓN A LOS NEGOCIOS (70/30),0,5,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,METODOLOGÍA DE LA INVESTIGACIÓN (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,MÉTODOS DE ESTUDIO  (A DISTANCIA),1,10,0.1
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,MÉTODOS DE ESTUDIO (70/30),1,1,1.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,MÉTODOS Y MATERIALES EDUCATIVOS PARA EDUCACIÓN PRIMARIA,0,15,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,PSICOLOGÍA DEL DESARROLLO INFANTIL,0,6,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,QUECHUA (70/30),0,7,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),1,9,0.1111
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,3,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TEORÍA Y METODOLOGÍA DE LA COMPRENSIÓN LECTORA (70/30),0,1,0.0
2024,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,TEORÍA Y METODOLOGÍA DE LA LECTOESCRITURA (70/30),0,1,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES I (A DISTANCIA),0,2,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CIUDADANÍA INTERCULTURAL  (A DISTANCIA),0,1,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD DE INSTITUCIONES FINANCIERAS,0,10,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD FINANCIERA IV,0,9,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD SECTORIAL,0,10,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN ESTRATÉGICA,1,5,0.2
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,EMPRENDIMIENTO (70/30),0,3,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS (70/30),0,4,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS INTERNACIONALES,0,3,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I  (A DISTANCIA),0,4,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I (70/30),0,2,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS II (70/30),0,3,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,MERCADOS E INSTITUCIONES FINANCIERAS Y DE SEGUROS,0,7,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS DE ESTUDIO  (A DISTANCIA),0,4,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE I  NIIF (70/30),1,12,0.0833
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE III - NIIF III CASUÍSTICA,0,3,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,PRESUPUESTO Y CONTABILIDAD PARA EL SECTOR PÚBLICO (70/30),0,14,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,SISTEMA DE INFORMACIÓN EMPRESARIAL (70/30),0,8,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALENTO HUMANO Y MARKETING (70/30),0,6,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,2,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ESCRITA (70/30),0,4,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),0,4,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL (70/30),0,1,0.0
2024,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE INDUCCIÓN A LA PROFESIÓN  (A DISTANCIA),0,2,0.0
2024,Agosto,CARRERA DE DERECHO,CONTRATACIÓN CON EL ESTADO,0,1,0.0
2024,Agosto,CARRERA DE DERECHO,DERECHO DE LA EMPRESA,0,10,0.0
2024,Agosto,CARRERA DE DERECHO,DERECHO FINANCIERO,0,16,0.0
2024,Agosto,CARRERA DE DERECHO,DERECHO INTERNACIONAL PUBLICO,0,5,0.0
2024,Agosto,CARRERA DE DERECHO,DERECHO INTERNACIONAL PÚBLICO,1,12,0.0833
2024,Agosto,CARRERA DE DERECHO,DERECHO PREVISIONAL,1,21,0.0476
2024,Agosto,CARRERA DE DERECHO,DERECHO SOCIETARIO,0,9,0.0
2024,Agosto,CARRERA DE DERECHO,DERECHOS HUMANOS,0,17,0.0
2024,Agosto,CARRERA DE DERECHO,INGLÉS I,1,38,0.0263
2024,Agosto,CARRERA DE DERECHO,INGLÉS II,0,13,0.0
2024,Agosto,CARRERA DE DERECHO,SEMINARIO DE AMPARO,0,21,0.0
2024,Agosto,CARRERA DE DERECHO,TEORÍA DEL DERECHO I,0,10,0.0
2024,Agosto,CARRERA DE DERECHO,TEORÍA DEL DERECHO II,1,7,0.1429
2024,Agosto,CARRERA DE DERECHO,ÉTICA CIUDADANA Y PROFESIONAL,3,39,0.0769
2024,Agosto,CARRERA DE ECONOMIA,ACTIVIDADES I (A DISTANCIA),0,1,0.0
2024,Agosto,CARRERA DE ECONOMIA,ANÁLISIS DE LA GESTIÓN DEL RIESGO,0,6,0.0
2024,Agosto,CARRERA DE ECONOMIA,CIUDADANÍA INTERCULTURAL (70/30),0,1,0.0
2024,Agosto,CARRERA DE ECONOMIA,CRECIMIENTO ECONÓMICO,0,8,0.0
2024,Agosto,CARRERA DE ECONOMIA,"DINÁMICA, CICLOS Y ESTABILIZACIÓN",0,7,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMETRÍA BÁSICA (70/30),0,8,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMETRÍA DE CORTE TRANSVERSAL (70/30),0,1,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMÍA BANCARIA,0,10,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMÍA MONETARIA,0,8,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMÍA MONETARIA (70/30),0,8,0.0
2024,Agosto,CARRERA DE ECONOMIA,ECONOMÍA Y GESTIÓN BANCARIA (70/30),0,2,0.0
2024,Agosto,CARRERA DE ECONOMIA,ELEMENTOS FINANCIEROS CON SERIES TEMPORALES,0,4,0.0
2024,Agosto,CARRERA DE ECONOMIA,EMPRENDIMIENTO (70/30),0,7,0.0
2024,Agosto,CARRERA DE ECONOMIA,ESTADÍSTICA DESCRIPTIVA E INFERENCIAL (70/30),1,10,0.1
2024,Agosto,CARRERA DE ECONOMIA,INGLÉS I  (A DISTANCIA),0,2,0.0
2024,Agosto,CARRERA DE ECONOMIA,INGLÉS II (70/30),0,5,0.0
2024,Agosto,CARRERA DE ECONOMIA,MACROECONOMÍA INTERMEDIA,0,13,0.0
2024,Agosto,CARRERA DE ECONOMIA,MÉTODOS DE ESTUDIO  (A DISTANCIA),0,6,0.0
2024,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,2,0.0
2024,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ESCRITA (70/30),1,5,0.2
2024,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),1,7,0.1429
2024,Agosto,CARRERA DE ECONOMIA,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,1,0.0
2024,Agosto,CARRERA DE ECONOMIA,TEORÍA DE LOS PRECIOS,3,5,0.6
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I (70/30),1,1,1.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I (A DISTANCIA),0,5,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ANÁLISIS DE TEXTOS,1,6,0.1667
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CIUDADANÍA INTERCULTURAL  (A DISTANCIA),1,7,0.1429
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CULTURA GENERAL (70/30),0,5,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,DIDÁCTICA GENERAL,0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,DIDÁCTICA GENERAL (70/30),0,14,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,E-LEARNING Y LA DOCENCIA VIRTUAL (70/30),0,10,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,EMPRENDIMIENTO (70/30),0,10,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,HISTORIA DEL PERÚ I,0,1,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,HISTORIA DEL PERÚ II,0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INGLÉS I  (A DISTANCIA),0,16,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INGLÉS I (70/30),0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,INGLÉS II (70/30),0,7,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LITERATURA LATINOAMERICANA,0,13,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LITERATURA LATINOAMERICANA (70/30),0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LITERATURA UNIVERSAL ,0,8,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,LITERATURA UNIVERSAL (70/30),0,8,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,MÉTODOS DE ESTUDIO  (A DISTANCIA),2,9,0.2222
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,7,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ESCRITA (70/30),0,4,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE EXPRESIÓN ORAL  (A DISTANCIA),0,10,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE INDUCCIÓN A LA PROFESIÓN  (A DISTANCIA),0,1,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TALLER DE INDUCCIÓN A LA PROFESIÓN (70/30),0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TEORÍA LITERARIA,0,3,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I (70/30),2,2,1.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I (A DISTANCIA),0,1,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CIUDADANÍA INTERCULTURAL  (A DISTANCIA),0,3,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CIUDADANÍA INTERCULTURAL (70/30),0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CULTURA GENERAL (70/30),0,6,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DE HABILIDADES PARA LA LECTOESCRITURA,0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DEL LENGUAJE INFANTIL,0,10,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DESARROLLO DEL LENGUAJE INFANTIL (70/30),0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DIDÁCTICA GENERAL,0,2,0.0
2024,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DIDÁCTICA GENERAL (70/30),0,29,0.0
