Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Matríc. regular Presencial,Estudiantes matrí. TOTAL
2026-06,2026,Junio,E05020201,CARRERA DE ECONOMIA,Economía,Con Partner (AP),Presencial Regular,0,0,0,0,9,9,0,0,0,0,0,0,0,5,996,9,0,9,9
2014-03,2014,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2014-04,2014,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,2,5,0,5
2014-05,2014,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,4,4,0,0,0,0,1,0,0,0,0,4,5,0,5
2014-06,2014,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,2,2,0,0,0,0,3,1,0,0,0,2,3,0,3
2014-07,2014,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,3,3,0,0,0,0,0,3,1,0,0,3,3,0,3
2014-08,2014,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,2,2,0,0,0,0,1,0,4,0,0,2,4,0,4
2014-09,2014,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,2,2,0,0,0,0,2,1,4,0,0,2,3,0,3
2014-10,2014,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,3,3,0,0,0,0,0,2,5,0,0,3,3,0,3
2014-11,2014,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,3,3,0,1,0,0,0,0,5,1,0,3,5,0,5
2014-12,2014,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,4,4,0,0,0,0,1,0,2,4,0,4,4,0,4
2015-01,2015,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,3,3,0,0,1,0,1,1,2,3,0,3,6,0,6
2015-02,2015,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,5,5,0,1,0,0,1,1,1,4,0,5,9,0,9
2015-03,2015,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,6,6,0,1,0,0,3,1,0,5,0,6,11,0,11
2015-04,2015,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,10,0,0,11,10,1,0,0,0,1,2,1,5,0,11,21,0,21
2015-05,2015,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,12,12,0,0,0,0,9,1,3,4,1,12,13,0,13
2015-06,2015,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,9,9,0,0,0,0,4,9,4,2,3,9,13,0,13
2015-07,2015,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,8,8,0,0,0,0,5,4,13,2,3,8,12,0,12
2015-08,2015,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,10,8,2,1,0,0,4,3,15,2,4,10,12,0,12
2015-09,2015,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,12,10,2,0,0,0,2,2,16,3,5,12,15,0,15
2015-10,2015,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,12,12,0,0,0,0,3,2,17,4,5,12,12,0,12
2015-11,2015,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,11,11,0,1,0,0,1,3,10,12,5,11,12,0,12
2015-12,2015,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,1,11,10,1,1,0,0,2,0,8,16,5,11,15,0,15
2016-01,2016,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,12,11,1,0,0,0,4,1,5,19,5,12,17,0,17
2016-02,2016,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,12,12,0,0,1,0,5,4,4,19,6,12,16,0,16
2016-03,2016,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,14,11,3,1,0,0,5,2,6,18,8,14,19,0,19
2016-04,2016,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,18,17,1,0,0,0,2,4,6,19,9,18,18,0,18
2016-05,2016,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,15,14,1,2,0,0,4,1,8,12,16,15,22,0,22
2016-06,2016,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,9,8,1,0,0,0,14,3,9,8,20,9,12,0,12
2016-07,2016,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,1,17,8,9,0,0,1,4,5,8,9,22,17,20,0,20
2016-08,2016,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,19,17,2,5,0,0,3,2,6,9,24,19,25,0,25
2016-09,2016,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,20,19,1,1,0,0,6,2,5,10,25,20,25,0,25
2016-10,2016,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,19,16,3,0,0,0,9,3,7,8,27,19,20,1,21
2016-11,2016,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,17,17,0,0,1,0,4,9,10,7,27,17,17,1,18
2016-12,2016,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,17,15,2,1,0,0,3,2,15,10,27,17,20,0,20
2017-01,2017,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,18,17,1,1,0,0,3,2,15,8,30,18,21,0,21
2017-02,2017,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,15,15,0,4,0,0,6,3,11,8,32,15,23,0,23
2017-03,2017,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,19,18,1,3,0,0,5,5,8,9,34,19,25,2,27
2017-04,2017,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,23,22,1,2,0,0,5,4,7,13,34,23,25,0,25
2017-05,2017,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,18,18,0,1,0,0,7,5,8,15,34,18,19,2,21
2017-06,2017,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,15,10,5,2,0,0,11,2,11,12,37,15,17,0,17
2017-07,2017,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,16,12,4,1,0,0,5,7,11,12,38,16,16,2,18
2017-08,2017,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,1,14,11,3,5,0,0,7,2,10,13,40,14,21,1,22
2017-09,2017,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,23,19,4,2,1,0,3,3,8,11,43,23,27,1,28
2017-10,2017,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,19,19,0,0,0,0,9,3,8,10,47,19,19,1,20
2017-11,2017,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,18,15,3,0,0,0,5,6,10,9,49,18,18,1,19
2017-12,2017,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,14,13,1,4,0,0,6,4,9,12,49,14,17,2,19
2018-01,2018,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,1,0,0,0,17,15,2,2,1,0,4,3,10,11,50,17,21,0,21
2018-02,2018,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,1,16,12,4,2,0,0,8,0,9,10,53,16,18,1,19
2018-03,2018,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,1,14,13,1,0,0,0,6,7,6,12,54,14,14,1,15
2018-04,2018,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,18,14,4,4,0,0,1,2,7,11,57,18,22,2,24
2018-05,2018,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,16,15,1,1,0,0,9,0,6,12,58,16,19,0,19
2018-06,2018,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,1,21,15,6,0,1,0,4,3,5,9,61,21,22,5,27
2018-07,2018,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,21,19,2,0,1,0,7,2,8,8,61,21,20,5,25
2018-08,2018,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,3,6,0,1,22,18,4,3,0,0,3,3,4,9,63,22,32,3,35
2018-09,2018,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,27,25,2,0,2,0,6,1,6,6,65,27,26,9,35
2018-10,2018,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,21,18,3,1,0,0,13,3,6,4,67,21,19,8,27
2018-11,2018,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,27,22,5,0,0,0,1,8,7,5,68,27,22,11,33
2018-12,2018,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,17,16,1,4,1,0,13,0,10,5,68,17,20,7,27
2019-01,2019,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,7,0,2,25,16,9,1,0,1,7,4,7,7,67,25,31,7,38
2019-02,2019,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,7,0,4,26,22,4,0,1,0,12,3,10,4,70,26,28,10,38
2019-03,2019,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,31,26,5,2,0,0,8,7,9,6,70,31,33,12,45
2019-04,2019,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,1,32,30,2,2,0,0,11,6,11,9,70,32,31,10,41
2019-05,2019,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,31,29,2,5,0,0,8,9,12,9,70,31,32,11,43
2019-06,2019,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,30,26,4,3,0,0,13,4,16,10,71,30,29,10,39
2019-07,2019,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,1,32,28,4,2,0,0,7,9,16,10,73,32,29,11,40
2019-08,2019,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,30,26,4,4,0,1,10,3,17,13,73,30,28,11,39
2019-09,2019,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,27,24,3,0,0,0,11,7,18,13,75,27,21,11,32
2019-10,2019,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,1,26,23,3,4,0,0,5,8,14,17,78,26,24,12,36
2019-11,2019,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,1,23,23,0,3,0,0,9,5,18,18,78,23,25,9,34
2019-12,2019,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,27,22,5,1,0,0,8,4,18,20,80,27,24,8,32
2020-01,2020,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,27,23,4,6,0,0,5,4,14,20,82,27,28,9,37
2020-02,2020,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,15,0,2,27,27,0,2,0,1,7,5,13,19,85,27,38,11,49
2020-03,2020,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,20,0,3,34,30,4,2,1,1,15,3,11,21,86,34,48,14,62
2020-04,2020,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,18,0,3,43,40,3,2,0,0,18,12,11,15,93,43,56,11,67
2020-05,2020,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,1,48,44,4,5,0,0,19,14,16,16,94,48,52,6,58
2020-06,2020,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,11,0,3,46,44,2,7,1,1,13,17,22,13,96,46,64,2,66
2020-07,2020,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,9,0,1,59,53,6,6,1,0,13,7,31,12,98,59,73,2,75
2020-08,2020,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,9,0,2,54,50,4,10,1,0,25,9,26,10,101,54,67,10,77
2020-09,2020,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,11,0,2,61,57,4,4,0,0,17,21,26,12,104,61,75,1,76
2020-10,2020,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,7,0,1,72,63,9,4,0,2,13,8,37,17,103,72,82,3,85
2020-11,2020,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,3,0,2,74,68,6,2,1,0,17,7,36,21,105,74,76,4,80
2020-12,2020,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,5,0,2,73,67,6,6,0,0,13,11,31,26,106,73,77,7,84
2021-01,2021,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,1,6,0,0,75,68,7,5,1,0,16,6,30,30,107,75,81,8,89
2021-02,2021,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,1,12,0,3,64,60,4,1,1,0,27,12,21,40,109,64,71,8,79
2021-03,2021,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,12,0,5,80,66,14,12,0,0,12,13,18,38,114,80,93,11,104
2021-04,2021,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,72,70,2,3,0,0,34,10,27,34,119,72,75,6,81
2021-05,2021,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,82,69,13,7,0,0,12,21,24,33,126,82,85,10,95
2021-06,2021,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,1,66,61,5,14,3,0,33,7,28,28,131,66,87,0,87
2021-07,2021,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,7,0,2,88,65,23,9,0,0,22,10,23,26,136,88,96,8,104
2021-08,2021,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,2,5,0,2,89,83,6,8,1,0,21,16,18,19,147,89,93,12,105
2021-09,2021,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,1,0,1,96,86,10,9,2,0,17,11,22,17,150,96,103,5,108
2021-10,2021,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,8,0,1,79,72,7,5,0,0,36,10,22,22,151,79,79,13,92
2021-11,2021,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,88,68,20,6,1,0,24,16,25,17,156,88,90,9,99
2021-12,2021,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,2,2,0,1,54,45,9,1,0,0,53,14,38,18,157,54,52,7,59
2022-01,2022,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,7,0,1,81,40,41,16,3,0,17,12,26,22,160,81,100,7,107
2022-02,2022,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,6,0,1,68,60,8,6,2,0,47,9,26,22,164,68,68,14,82
2022-03,2022,Marzo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,6,0,4,87,63,24,4,2,0,19,23,27,22,166,87,90,9,99
2022-04,2022,Abril,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,2,74,69,5,6,0,1,30,14,34,27,170,74,58,25,83
2022-05,2022,Mayo,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,6,0,1,82,63,19,10,0,0,20,11,36,28,171,82,91,7,98
2022-06,2022,Junio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,6,0,2,35,33,2,6,2,0,65,18,36,29,173,35,41,8,49
2022-07,2022,Julio,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,88,36,52,9,0,0,13,13,39,29,179,88,91,8,99
2022-08,2022,Agosto,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,10,0,2,85,80,5,14,4,2,19,8,25,33,182,85,77,38,115
2022-09,2022,Setiembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,1,5,0,2,106,92,14,5,1,0,22,5,23,34,185,106,106,12,118
2022-10,2022,Octubre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,72,68,4,1,0,0,49,18,23,30,193,72,41,34,75
2022-11,2022,Noviembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,2,0,1,91,58,33,3,0,0,17,16,31,35,195,91,88,8,96
2022-12,2022,Diciembre,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,1,2,0,2,27,21,6,2,1,0,75,11,38,36,199,27,24,9,33
2023-01,2023,Enero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,91,27,64,8,2,0,5,11,36,34,204,91,85,16,101
2023-02,2023,Febrero,E07010104,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,43,42,1,4,1,0,59,4,40,27,213,43,37,11,48
